count	searchstring
1	комплект роликов на 1 дверь для лдсп альянс
2	axton обои
29	утеплите
2	351812
3	велятор на вытишку
15	гладильна
29	плинтус алюминевый
1	некоб
30	пенза
7	изоляция knauf теплоknauf крыша 150 мм 5 м2
84	безмен
1	карзина с направляющими
2	грунт 25 л
5	эко лазурь
3	клей ceresit 11
8	bosch go kit
4	998121
1	dremel 3000 -5   рукоять
6	винт мебель
2	металические грядки
234	экран на ванну
9	сухая смесь м-300
1	ul 00000313
2	футорка угловая
13	дримель
2	керамическая пли
2	обои с красным
1	вентиляцонный люк
11	органайзер пластиковый
2	обама
9	ушм аккумуляторная dexter
